Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
recHanoi03_true-unreach-call_true-termination.c_3227.smt2,unsat,unsat,0.0151801109313964,0.0188620090484619,0.0177321434020996
ARI025-1.smt2,unsat,unsat,0.0157179832458496,0.0166912078857421,0.0153231620788574
105.smt2,unsat,unsat,0.0261051654815673,0.0257229804992675,0.0219769477844238
nested9_true-unreach-call.i_1477.smt2,unsat,unsat,0.0168497562408447,0.0125718116760253,0.0168440341949462
nested9_true-unreach-call.i_1070.smt2,unsat,unsat,0.0167751312255859,0.0124249458312988,0.017165184020996
recHanoi03_true-unreach-call_true-termination.c_2175.smt2,unsat,unsat,0.0153250694274902,0.015481948852539,0.0149798393249511
144.smt2,unsat,unsat,0.030242919921875,0.0280640125274658,0.0426318645477294
recHanoi03_true-unreach-call_true-termination.c_278.smt2,unsat,unsat,0.0186939239501953,0.0250999927520751,0.0178442001342773
nested9_true-unreach-call.i_720.smt2,unsat,unsat,0.0152199268341064,0.0328850746154785,0.0073869228363037
jain_2_true-unreach-call_true-no-overflow_false-termination.i_12.smt2,unsat,unsat,0.0227391719818115,0.0287518501281738,0.0429060459136962
ARI054-1.smt2,unsat,unsat,0.0165271759033203,0.0157630443572998,0.0067481994628906
nested9_true-unreach-call.i_1877.smt2,unsat,unsat,0.0164580345153808,0.0225708484649658,0.0200729370117187
nested9_true-unreach-call.i_1676.smt2,unsat,unsat,0.0195708274841308,0.0164332389831542,0.0229270458221435
nested9_true-unreach-call.i_1748.smt2,unsat,unsat,0.0150167942047119,0.0210878849029541,0.0239260196685791
nested9_true-unreach-call.i_537.smt2,unsat,unsat,0.020151138305664,0.0153009891510009,0.0155062675476074
nested9_true-unreach-call.i_1764.smt2,unsat,unsat,0.0181639194488525,0.0189731121063232,0.0168659687042236
ARI013-1.smt2,unsat,unsat,0.0150980949401855,0.0158438682556152,0.015366792678833
nested9_true-unreach-call.i_1752.smt2,unsat,unsat,0.0156092643737792,0.0153720378875732,0.0158107280731201
Primes_true-unreach-call.c_597.smt2,unsat,unsat,0.0153110027313232,0.0148878097534179,0.0223159790039062
NUM893-1.smt2,unsat,unsat,0.0155041217803955,0.0158400535583496,0.0159912109375
nested9_true-unreach-call.i_1375.smt2,unsat,unsat,0.0217411518096923,0.0186548233032226,0.0165729522705078
Primes_true-unreach-call.c_276.smt2,unsat,unsat,0.0211250782012939,0.0166409015655517,0.0186059474945068
Primes_true-unreach-call.c_671.smt2,unsat,unsat,0.0173492431640625,0.0069830417633056,0.0236690044403076
Primes_true-unreach-call.c_237.smt2,unsat,unsat,0.0149168968200683,0.0129086971282958,0.0165350437164306
ARI083-1.smt2,unsat,unsat,0.0154788494110107,0.0125589370727539,0.0151610374450683
nested9_true-unreach-call.i_887.smt2,unsat,unsat,0.0107767581939697,0.015151023864746,0.0163688659667968
jain_2_true-unreach-call_true-no-overflow_false-termination.i_1.smt2,unsat,unsat,0.0216367244720459,0.0173959732055664,0.0167510509490966
jain_7_true-unreach-call_true-no-overflow_false-termination.i_2.smt2,unsat,unsat,0.0179510116577148,0.0252318382263183,0.0181090831756591
nested9_true-unreach-call.i_1729.smt2,unsat,unsat,0.0187888145446777,0.0211021900177001,0.0168750286102294
nested9_true-unreach-call.i_1379.smt2,unsat,unsat,0.00502610206604,0.0148589611053466,0.0163681507110595
recHanoi03_true-unreach-call_true-termination.c_2746.smt2,unsat,unsat,0.0080199241638183,0.0379660129547119,0.022414207458496
nested9_true-unreach-call.i_1897.smt2,unsat,unsat,0.0210480690002441,0.0171592235565185,0.024324893951416
018.smt2,unsat,unsat,0.0293478965759277,0.0325801372528076,0.0282599925994873
nested9_true-unreach-call.i_1317.smt2,unsat,unsat,0.0318589210510253,0.0160951614379882,0.0185298919677734
nested9_true-unreach-call.i_1679.smt2,unsat,unsat,0.0150530338287353,0.0112509727478027,0.0197839736938476
nested9_true-unreach-call.i_447.smt2,unsat,unsat,0.0197038650512695,0.0113279819488525,0.0185818672180175
nested9_true-unreach-call.i_1878.smt2,unsat,unsat,0.0165917873382568,0.010793924331665,0.0221109390258789
nested9_true-unreach-call.i_187.smt2,unsat,unsat,0.0164339542388916,0.01676607131958,0.0164918899536132
NUM865-1.smt2,unsat,unsat,0.0147666931152343,0.0155420303344726,0.0154240131378173
nested9_true-unreach-call.i_1784.smt2,unsat,unsat,0.0154249668121337,0.0151550769805908,0.0165021419525146
NUM918-1.smt2,unsat,unsat,0.0254428386688232,0.0055110454559326,0.0159511566162109
ARI572-1.smt2,unsat,unsat,0.0155248641967773,0.0156781673431396,0.0169441699981689
nested9_true-unreach-call.i_703.smt2,unsat,unsat,0.0151758193969726,0.0156531333923339,0.0150189399719238
MADWiFi-encode_ie_ok_true-unreach-call.i_7.smt2,unsat,unsat,0.0166897773742675,0.0163440704345703,0.0167098045349121
nested9_true-unreach-call.i_1792.smt2,unsat,unsat,0.0185921192169189,0.0156700611114501,0.0075671672821044
Primes_true-unreach-call.c_127.smt2,unsat,unsat,0.0160400867462158,0.0150229930877685,0.0066590309143066
nested9_true-unreach-call.i_670.smt2,unsat,unsat,0.0167069435119628,0.0066349506378173,0.0180962085723876
ARI032-1.smt2,unsat,unsat,0.0155069828033447,0.0166399478912353,0.0138580799102783
recHanoi03_true-unreach-call_true-termination.c_847.smt2,unsat,unsat,0.0054256916046142,0.0147657394409179,0.0246429443359375
nested9_true-unreach-call.i_277.smt2,unsat,unsat,0.017867088317871,0.0165801048278808,0.018061876296997
nested9_true-unreach-call.i_762.smt2,unsat,unsat,0.0193572044372558,0.015643835067749,0.0065820217132568
nested9_true-unreach-call.i_17.smt2,unsat,unsat,0.0170459747314453,0.0174629688262939,0.0208146572113037
nested9_true-unreach-call.i_627.smt2,unsat,unsat,0.0289478302001953,0.017160415649414,0.020463228225708
002.smt2,unsat,unsat,0.0201289653778076,0.0201029777526855,0.0159602165222167
jain_2_true-unreach-call_true-no-overflow_false-termination.i_11.smt2,unsat,unsat,0.016611099243164,0.0256299972534179,0.0194051265716552
nested9_true-unreach-call.i_1874.smt2,unsat,unsat,0.0165820121765136,0.027174949645996,0.0176589488983154
Primes_true-unreach-call.c_2207.smt2,unsat,unsat,0.0123279094696044,0.0163841247558593,0.0168769359588623
nested9_true-unreach-call.i_575.smt2,unsat,unsat,0.0175299644470214,0.0172100067138671,0.0207881927490234
nested9_true-unreach-call.i_1337.smt2,unsat,unsat,0.0158219337463378,0.014970064163208,0.0257999897003173
ARI004-1.smt2,unsat,unsat,0.0188889503479003,0.0197091102600097,0.0161359310150146
nested9_true-unreach-call.i_1726.smt2,unsat,unsat,0.0208809375762939,0.0170741081237792,0.0158829689025878
ARI079-1.smt2,unsat,unsat,0.0154180526733398,0.017719030380249,0.0159580707550048
nested9_true-unreach-call.i_1767.smt2,unsat,unsat,0.0149130821228027,0.0218541622161865,0.0299048423767089
nested9_true-unreach-call.i_870.smt2,unsat,unsat,0.0194168090820312,0.0182640552520751,0.0231590270996093
