Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
smt194092121051256533.smt2,unsat,unsat,0.0161888599395751,0.0155830383300781,0.0152878761291503
smt6111014224437564259.smt2,unsat,unsat,0.0154101848602294,0.0155582427978515,0.0228838920593261
smt4697568481354341164.smt2,unsat,unsat,0.0158932209014892,0.0160779953002929,0.0158369541168212
smt4953135282161464900.smt2,unsat,unsat,0.015416145324707,0.0153837203979492,0.0157768726348876
smt862348610184470396.smt2,unsat,unsat,0.0271518230438232,0.027285099029541,0.0186476707458496
smt5963100064704668089.smt2,unsat,unsat,0.0272290706634521,0.0274276733398437,0.0271539688110351
smt4277905976004114414.smt2,unsat,unsat,0.0156490802764892,0.0179729461669921,0.0074939727783203
smt1269517447706381031.smt2,unsat,unsat,0.0152399539947509,0.0154979228973388,0.0155990123748779
storecomm_t1_pp_nf_ni_00040_002.cvc.smt2,unsat,unsat,0.0317797660827636,0.0342381000518798,0.0331780910491943
fb_var_5_12.smt2,unsat,unsat,0.0173089504241943,0.0167298316955566,0.01701021194458
storecomm_t1_pp_sf_ai_00010_003.cvc.smt2,unsat,unsat,0.0183737277984619,0.0162270069122314,0.0164787769317626
smt4735237723456590332.smt2,unsat,unsat,0.0154840946197509,0.0160830020904541,0.01558518409729
smt8422912073068378811.smt2,unsat,unsat,0.0154891014099121,0.0151660442352294,0.0153160095214843
smt424770915908526889.smt2,unsat,unsat,0.0157170295715332,0.0155949592590332,0.0157289505004882
smt6281226815274613658.smt2,unsat,unsat,0.0151350498199462,0.0151050090789794,0.0151147842407226
smt2897810692389626239.smt2,unsat,unsat,0.0271499156951904,0.0274398326873779,0.0273966789245605
smt6150185324016898914.smt2,unsat,unsat,0.016089916229248,0.0160188674926757,0.0094470977783203
smt1171825036458049994.smt2,unsat,unsat,0.015589952468872,0.0152728557586669,0.0061070919036865
smt7523130558871236757.smt2,unsat,unsat,0.0200138092041015,0.0150871276855468,0.0152390003204345
smt4697298586713226690.smt2,unsat,unsat,0.0153939723968505,0.0152552127838134,0.0154411792755126
smt4596042264305301650.smt2,unsat,unsat,0.0150609016418457,0.0155141353607177,0.0089530944824218
smt957085527369554317.smt2,unsat,unsat,0.015869140625,0.0163521766662597,0.0114030838012695
smt7273354942600505220.smt2,unsat,unsat,0.0157971382141113,0.016097068786621,0.0054390430450439
smt1823835542615668089.smt2,unsat,unsat,0.0157210826873779,0.015622854232788,0.0148768424987792
smt5641415969807714253.smt2,unsat,unsat,0.0170462131500244,0.0160260200500488,0.0216507911682128
smt3038087770311212541.smt2,unsat,unsat,0.0271680355072021,0.0275368690490722,0.0152671337127685
smt8011955704126474321.smt2,unsat,unsat,0.0157570838928222,0.0156569480895996,0.0159287452697753
smt1491157424836014881.smt2,unsat,unsat,0.0153510570526123,0.0156371593475341,0.0213449001312255
smt377028722021915405.smt2,unsat,unsat,0.0272009372711181,0.0272800922393798,0.0152082443237304
smt5103224205058501184.smt2,unsat,unsat,0.0156700611114501,0.0161337852478027,0.0158970355987548
smt4069305995038800906.smt2,unsat,unsat,0.0154139995574951,0.0153431892395019,0.0192079544067382
smt1816060575230669721.smt2,unsat,unsat,0.0159690380096435,0.0159709453582763,0.0157141685485839
smt6557511902038258587.smt2,unsat,unsat,0.0154087543487548,0.015618085861206,0.0156617164611816
smt2010137000504826137.smt2,unsat,unsat,0.0276098251342773,0.0274422168731689,0.0155930519104003
smt7960645538533115809.smt2,unsat,unsat,0.0159101486206054,0.0159931182861328,0.015754222869873
smt8701917448127671974.smt2,unsat,unsat,0.0151729583740234,0.0152909755706787,0.0152440071105957
smt8129085571079473607.smt2,unsat,unsat,0.0157070159912109,0.0153872966766357,0.014827013015747
smt8855116929086333489.smt2,unsat,unsat,0.0155308246612548,0.0153918266296386,0.0176639556884765
smt1076382332286802622.smt2,unsat,unsat,0.0152411460876464,0.0155670642852783,0.0150251388549804
smt7358386960044497066.smt2,unsat,unsat,0.0160560607910156,0.0158779621124267,0.0176239013671875
smt4754789943944392049.smt2,unsat,unsat,0.0159919261932373,0.0156340599060058,0.0251317024230957
smt8139752062040253806.smt2,unsat,unsat,0.0271351337432861,0.0272338390350341,0.0280547142028808
smt407122468318533822.smt2,unsat,unsat,0.015718936920166,0.0156471729278564,0.0162680149078369
smt362130990708396776.smt2,unsat,unsat,0.0158212184906005,0.0158841609954834,0.0161898136138916
